Curriculum,BSBE-EBI,,,,,,,,
Institution,USF,,,,,,,,
Degree Type,BS,,,,,,,,
System Type,semester,,,,,,,,
CIP,14.0501,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
28218,Intermediate Algebra,MAT,1033,,,,3,,
25855,College Algebra,MAC,1105,28218,,,3,,
24946,Precalculus Algebra and Trigonometry,MAC,1147,25855,,,4,,
26602,Chemistry for Today,CHM,2023,,,,3,,
25478,General Chemistry I ,CHM,2045,,,,3,,
25479,General Chemistry I Laboratory,CHM,2045L,26602,,25478,1,,
28172,Foundations of Engineering,EGN,3000,,,,0,,
23287,Foundations of Engineering Lab,EGN,3000L,,,,3,,
23525,Composition I,ENC,1101,,,,3,,
24950,Engineering Calculus I,MAC,2281,24946,,,4,,
25480,General Chemistry II,CHM,2046,25478,,,3,,
24442,General Chemistry II Laboratory,CHM,2046L,25479,,25480,1,,
23526,Composition II,ENC,1102,23525,,,3,,
24951,Engineering Calculus II,MAC,2282,24950,,,4,,
26014,General Physics I - Calculus Based,PHY,2048,24950,,,3,,
26015,General Physics I Laboratory,PHY,2048L,,,26014,1,,
25983,Probability and Statistics for Engineers,EGN,3443,24951,,,3,,
24952,Engineering Calculus III,MAC,2283,24951,,,4,,
26016,General Physics II - Calculus Based,PHY,2049,24951;26014;26015,,,3,,
26017,General Physics II Laboratory,PHY,2049L,,,26016,1,,
28782,Biomedical Engineering,BME,4100,,25478,24950,3,,
23719,Statics,EGN,3311,26014,,,3,,
29952,Computer Programming for Biomedical Engineers,BME,3053,24959,,,3,,
23724,Thermodynamics I,EGN,3343,26014;26016;24952,,,3,,
24959,Differential Equations,MAP,2302,24952,,,3,,
24545,Cellular Processes,BSC,2010,,,,3,,
23933,Cellular Processes Laboratory,BSC,2010L,,,24545,1,,
6,State Social Science Gen Ed,SGES,,,,,3,,
24444,Organic Chemistry I,CHM,2210,25480;24442,,,3,,
24445,Organic Chemistry Laboratory I,CHM,2210L,,,24444,2,,
27719,Communication for Engineers,ENC,3246,,,,3,,
7,Professional Elective,,,,,,1,,
29950,Biomedical Signals and Systems Analysis,BME,4508,29952,,,3,,
25981,Introduction to Electrical Systems I,EGN,3373,,24959,,3,,
29949,Biomedical Instrumentation,BME,4503,,25981,,3,,
25980,Materials Engineering I,EGN,3365,25478,,23719,3,,
25910,Introduction to Materials Science,EMA,4003,25480,,,3,,
8,State Humanities Gen Ed,SGEH,,,,,3,,
29972,Biomedical Engineering Lab I,BME,4056C,29949;29950,,,2,,
23720,Dynamics,EGN,3321,23719,,,3,,
30282,Ethics for Biomedical Engineers,BME,3082,,29972,,3,,
29951,Molecular and Cellular Engineering,BME,3312,24444;24445,,,3,,
29671,Engineering Physiology,BME,4409,24959;24545,,,3,,
29973,Biomedical Engineering Lab II,BME,4057C,29949;29950,,,2,,
29990,Biomedical Engineering Design I,BME,4882,,29972;29973,,3,,
10,BME or STEM Specialization Track Course,,,,,,3,,
11,BME or STEM Specialization Track Course,,,,,,3,,
29971,Biomedical Transport Process,BME,3032,23724;24959,,,3,,
29998,Biomedical Engineering Design II,BME,4883,29990,,,3,,
13,BME or STEM Specialization Track Course,,,,,,3,,
14,BME or STEM Specialization Track Course,,,,,,3,,
17,EGE Human & Cultural Diversity,TGED,,,,,3,,
